VidName,ImgName,Lati,Longi,bin1,bin2,bin3,bin4,bin5,bin6,bin7,bin8,bin9,bin10,bin11,bin12,bin13,bin14,bin15,bin16,Score
GRMN0017,GRMN001712.jpg,37.374,-122.0551,137,523,1659,6576,10012,13467,20144,28909,32344,22722,16879,10874,7465,1946,703,640,2
GRMN0017,GRMN001713.jpg,37.374,-122.0551,311,1257,3048,8353,10641,14118,23784,29033,27772,19478,15957,10884,7067,1827,813,657,2
GRMN0017,GRMN001714.jpg,37.374,-122.0551,261,970,2742,8417,10566,13887,22986,29035,28924,19854,16191,11059,6840,1832,798,638,2
GRMN0017,GRMN001715.jpg,37.374,-122.0551,273,1003,2761,8450,10458,13965,23265,29338,28591,19763,16110,10713,7024,1885,780,621,2
GRMN0017,GRMN001716.jpg,37.374,-122.0551,285,1219,2880,8520,10604,13825,24201,29192,27851,19309,16166,10563,7079,1897,788,621,2
GRMN0017,GRMN001717.jpg,37.374,-122.0551,267,990,2728,8529,10285,13934,23008,29328,28875,19811,16102,10758,7122,1864,793,606,2
GRMN0017,GRMN001718.jpg,37.374,-122.0551,275,1057,2813,8275,10534,13797,23290,29590,28509,19481,16276,10908,6858,1911,823,603,2
GRMN0018,GRMN001801.jpg,37.374,-122.0551,2183,6116,25416,20718,26263,31515,26237,17958,9967,5699,1408,577,286,128,95,434,-1
GRMN0018,GRMN001802.jpg,37.374,-122.0551,866,2418,9908,14295,12186,20680,35479,31184,19748,13434,9105,3958,947,428,120,244,-1
GRMN0018,GRMN001803.jpg,37.374,-122.0551,606,1923,7321,14777,12657,15429,26816,32823,24703,16979,10982,6625,2183,620,289,267,-1
GRMN0018,GRMN001804.jpg,37.374,-122.0551,2804,7821,35727,21709,19274,26388,28250,14522,9755,3888,2648,1119,600,200,108,187,-1
GRMN0018,GRMN001805.jpg,37.374,-122.0551,3612,39375,19860,8597,12928,30851,28199,5426,4787,4754,4321,3707,3247,2335,1262,1739,-1
GRMN0018,GRMN001806.jpg,37.374,-122.0551,4134,22092,24429,7435,11762,14256,53412,29166,5354,1748,516,329,181,85,34,67,-1
GRMN0018,GRMN001807.jpg,37.374,-122.0551,4971,12676,38898,4226,5640,11970,21756,45190,24047,3783,805,281,257,204,93,203,-1
GRMN0018,GRMN001808.jpg,37.374,-122.0551,1412,3874,17087,2871,1654,3200,13630,23279,50599,50523,4146,1501,578,386,170,90,-1
GRMN0018,GRMN001809.jpg,37.374,-122.0551,6157,19451,31053,16095,4643,3178,3391,5968,33841,41069,5040,2302,1103,707,459,543,-1
GRMN0018,GRMN001810.jpg,37.374,-122.0551,3663,21900,27078,4467,2191,1492,3145,5328,26287,64897,7269,2517,1899,976,1119,772,-1
GRMN0018,GRMN001811.jpg,37.374,-122.0551,4368,19150,25364,9489,5509,3536,6373,7967,20408,51423,11514,3204,2217,1552,1117,1809,-1
GRMN0018,GRMN001812.jpg,37.374,-122.0551,3258,10472,18256,9284,5008,4394,5472,9573,29643,52140,14090,3258,2226,1944,1916,4066,-1
GRMN0018,GRMN001813.jpg,37.374,-122.0551,5880,20868,23664,12272,5470,4420,4961,6647,16134,50752,17995,2361,1353,589,419,1215,-1
GRMN0018,GRMN001814.jpg,37.374,-122.0551,1350,6052,38300,17256,9327,7445,6755,7995,12186,39778,24509,2754,817,184,68,224,-1
GRMN0018,GRMN001815.jpg,37.374,-122.0551,930,6116,38710,45930,20892,14064,13213,12134,10218,7199,3108,1367,747,314,47,11,-1
GRMN0018,GRMN001816.jpg,37.374,-122.0551,2100,8115,38973,45321,25189,18908,13906,7559,4991,3547,3263,1435,1003,500,147,43,-1
GRMN0018,GRMN001817.jpg,37.374,-122.0551,1804,12514,16961,19329,14658,16308,21485,22840,17958,11109,5296,5498,7987,763,302,188,-1
GRMN0018,GRMN001818.jpg,37.374,-122.0551,497,4866,19721,16073,14284,13908,14369,19121,18974,13050,16794,21543,1719,77,4,0,-1
GRMN0018,GRMN001819.jpg,37.374,-122.0551,132,579,4488,7142,8261,7812,14228,21131,16250,24052,43428,25872,1376,230,18,1,-1
GRMN0018,GRMN001820.jpg,37.374,-122.0551,803,1542,5070,4738,4059,4727,2832,4358,12439,51183,22433,29923,20590,3612,3935,2756,-1
GRMN0018,GRMN001821.jpg,37.374,-122.0551,1167,4039,15934,2953,1474,1272,4762,8771,22055,57429,26842,20143,5049,1764,933,413,-1
GRMN0018,GRMN001822.jpg,37.374,-122.0551,2206,6279,72115,31760,6619,3851,3835,5946,4724,4233,10514,10302,6892,4192,896,636,-1
GRMN0018,GRMN001823.jpg,37.374,-122.0551,806,2128,10686,7960,3695,2787,2957,3034,5080,8840,20110,37644,49850,18170,997,256,-1
GRMN0019,GRMN001901.jpg,37.376,-122.0554,10149,18464,95084,14654,5229,3653,3138,3267,3330,3233,4058,2987,3280,2254,1309,911,-1
GRMN0019,GRMN001902.jpg,37.376,-122.0554,4961,11993,42754,38722,17971,12273,8969,7203,6225,5153,4358,3432,3231,2764,2310,2681,-1
GRMN0019,GRMN001903.jpg,37.376,-122.0554,1788,7450,41439,50276,28318,12298,8072,5372,4201,3362,3296,2599,1731,1550,1559,1689,-1
GRMN0019,GRMN001904.jpg,37.376,-122.0554,1073,4790,12889,26501,28148,16117,10527,8598,7166,6752,7366,10070,14874,9058,7010,4061,-1
GRMN0019,GRMN001905.jpg,37.376,-122.0554,1926,7609,10042,5920,4833,4289,3947,3213,2936,4629,7525,6701,22117,42783,39141,7389,-1
GRMN0019,GRMN001906.jpg,37.376,-122.0554,192,657,1687,4930,7841,7078,7581,7376,8553,11786,18285,20932,24862,20493,21693,11054,-1
GRMN0019,GRMN001907.jpg,37.376,-122.0554,896,2074,9305,3554,2866,2318,3400,5168,13945,23414,14718,23168,50134,16208,2630,1202,-1
GRMN0019,GRMN001908.jpg,37.376,-122.0554,3187,10160,36104,8472,2382,1631,1763,4452,7968,3672,11170,37166,38237,7796,583,257,-1
GRMN0019,GRMN001909.jpg,37.376,-122.0554,2554,6375,8095,8653,11620,4345,1993,1728,2771,5703,10342,31448,49820,26040,2172,1341,-1
GRMN0019,GRMN001910.jpg,37.376,-122.0554,1839,7436,11544,8589,8188,3134,1956,1897,4108,6641,11521,26976,46184,26013,6327,2647,-1
GRMN0019,GRMN001911.jpg,37.376,-122.0554,810,2029,12026,6608,3053,1814,1429,2765,8871,7395,21582,59369,40862,5842,350,195,-1
GRMN0019,GRMN001912.jpg,37.376,-122.0554,5913,21862,62450,16705,4956,3868,2754,3136,4305,3973,3392,9677,19519,9498,1799,1193,-1
GRMN0019,GRMN001913.jpg,37.376,-122.0554,4870,13037,33121,26440,14924,5913,4696,4303,3848,5065,5859,11137,17506,17252,4462,2567,-1
GRMN0019,GRMN001914.jpg,37.376,-122.0554,3925,13380,65885,40052,15861,6834,4208,3289,3139,3237,3105,2440,2656,1817,2390,2782,-1
GRMN0019,GRMN001915.jpg,37.376,-122.0554,1670,3778,10045,18180,20206,11875,6052,4337,3680,4545,4801,15474,36340,28551,4058,1408,-1
GRMN0019,GRMN001916.jpg,37.376,-122.0554,577,2680,6637,15849,16892,18647,9057,5721,5027,5393,6967,13229,33422,27719,5496,1687,-1
GRMN0019,GRMN001917.jpg,37.376,-122.0554,1940,6909,11969,11452,10256,6316,4125,3775,3730,4667,8143,7209,29779,42379,15973,6378,-1
GRMN0019,GRMN001918.jpg,37.376,-122.0554,300,1098,6969,13367,20244,18571,14828,11744,10867,13253,13067,15273,14997,12780,4635,3007,-1
GRMN0019,GRMN001919.jpg,37.376,-122.0554,1107,2509,11396,20022,25112,19076,15915,11592,11923,11097,7242,6670,15919,12190,2463,767,-1
GRMN0019,GRMN001920.jpg,37.376,-122.0554,599,1562,11443,15444,20221,15558,11840,7670,7432,10123,7341,9764,32085,18401,2867,2650,-1
GRMN0019,GRMN001921.jpg,37.376,-122.0554,1022,3924,20416,26775,14164,7119,5386,4503,4832,5287,18285,32021,17931,9356,2874,1105,-1
GRMN0019,GRMN001922.jpg,37.376,-122.0554,667,2391,10854,13996,9759,4880,3223,2765,2548,3022,8358,24529,33335,34467,16415,3791,-1
GRMN0019,GRMN001923.jpg,37.376,-122.0554,3979,16302,80192,34943,13896,6392,3933,3351,2846,3069,2195,1545,909,585,402,461,-1
GRMN0020,GRMN002001.jpg,37.376,-122.0554,2252,11171,26187,28302,15029,4836,2806,2030,1671,1516,2655,16850,42033,13724,2630,1308,-1
GRMN0020,GRMN002002.jpg,37.376,-122.0554,1561,3768,8191,4969,3904,3090,1768,1504,1636,4364,8521,17356,36398,46964,25057,5949,-1
GRMN0020,GRMN002003.jpg,37.376,-122.0554,904,2496,10123,27324,29606,14234,7817,5769,4398,6116,6317,3770,11363,33739,8309,2715,-1
GRMN0020,GRMN002004.jpg,37.376,-122.0554,730,2206,7758,42637,38328,12082,6839,5075,4671,8830,5227,5241,7092,22089,5308,887,-1
GRMN0020,GRMN002005.jpg,37.376,-122.0554,1829,6561,30163,50373,18290,9211,6324,5132,5210,5441,5046,9129,16552,3044,1542,1153,-1
GRMN0020,GRMN002006.jpg,37.376,-122.0554,1667,4517,25441,65951,25648,11190,6979,5372,5866,5383,3800,2523,2856,4633,2046,1128,-1
GRMN0020,GRMN002007.jpg,37.376,-122.0554,3479,9390,28309,44869,15408,8549,6677,5817,7307,8646,8543,7636,4881,9486,4331,1672,-1
GRMN0020,GRMN002008.jpg,37.376,-122.0554,977,3418,26011,65973,21653,7049,4793,4196,5339,4084,2892,2269,8503,6480,8250,3113,-1
GRMN0020,GRMN002009.jpg,37.376,-122.0554,1580,7488,14034,22582,10083,5317,4435,5497,10496,7405,8225,22100,25322,16353,5473,8610,-1
GRMN0020,GRMN002010.jpg,37.376,-122.0554,972,2341,8357,3745,2285,2098,2412,5044,12992,13062,23671,35259,43123,12635,2352,4652,-1
GRMN0020,GRMN002011.jpg,37.376,-122.0554,663,1962,10111,4640,2313,1926,1906,4268,11999,12641,32884,47761,34828,5836,776,486,-1
GRMN0020,GRMN002012.jpg,37.376,-122.0554,1255,3570,12348,5961,3380,2354,2530,6096,7488,9554,42189,49877,14082,6476,3349,4491,-1
GRMN0020,GRMN002013.jpg,37.376,-122.0554,8246,27962,63025,22738,7817,6443,5660,5251,5443,4394,4182,4596,4416,3457,1097,273,-1
GRMN0020,GRMN002014.jpg,37.376,-122.0554,2826,6947,46785,23959,12283,9095,8827,8633,9688,9732,7333,6599,13257,5414,2747,875,-1
GRMN0020,GRMN002015.jpg,37.376,-122.0554,120,771,2199,9933,6580,3780,3278,2747,5190,11485,10871,47709,60141,7010,2020,1166,-1
GRMN0020,GRMN002016.jpg,37.376,-122.0554,560,2812,6768,18454,11204,6321,6266,6901,7531,12550,33167,31364,18976,5880,3912,2334,-1
GRMN0020,GRMN002017.jpg,37.376,-122.0554,320,1800,6027,2799,3472,4333,7593,11094,9505,26188,40094,31604,8889,4322,5704,11256,-1
GRMN0020,GRMN002018.jpg,37.376,-122.0554,124,568,3841,4746,3473,3995,7880,15792,13849,41358,43891,21758,5739,1832,3757,2397,-1
GRMN0020,GRMN002019.jpg,37.376,-122.0554,253,958,4727,4525,3601,4185,7903,14722,17590,38748,50562,16877,6380,1597,1692,680,-1
GRMN0020,GRMN002020.jpg,37.376,-122.0554,176,563,4067,4946,3903,4472,6597,15191,17105,38031,49152,20874,6786,1026,1594,517,-1
GRMN0020,GRMN002021.jpg,37.376,-122.0554,157,688,3064,4899,4300,4665,5850,10532,13736,37172,41832,33733,13220,813,160,179,-1
GRMN0020,GRMN002022.jpg,37.376,-122.0554,2097,3853,11604,7542,5578,5372,6089,9223,13902,30171,34151,21033,12767,4461,2117,5040,-1
GRMN0020,GRMN002023.jpg,37.376,-122.0554,250,809,8123,5820,3387,3033,4363,8612,8653,26820,58208,27242,11475,2773,2751,2681,-1
GRMN0021,GRMN002101.jpg,37.38,-122.0572,611,2406,7751,5616,2788,2209,4266,9165,9348,22514,48362,36303,12931,4032,3731,2967,1
GRMN0021,GRMN002102.jpg,37.38,-122.0572,935,8442,14137,5806,3377,2100,1830,5138,8299,15915,42341,47152,13422,2817,1527,1762,1
GRMN0021,GRMN002103.jpg,37.38,-122.0572,1819,5498,23711,27631,15987,14266,12240,11642,12398,9276,7543,7422,20912,3654,528,473,1
GRMN0021,GRMN002104.jpg,37.38,-122.0572,444,1402,6044,3921,2919,2632,1677,2376,9692,10140,20960,42744,45046,19500,3062,2441,1
GRMN0021,GRMN002105.jpg,37.38,-122.0572,309,1760,3876,6350,3240,1972,2654,9460,15669,14302,13348,46752,50210,3358,851,889,1
GRMN0021,GRMN002106.jpg,37.38,-122.0572,326,1621,9760,3611,1445,1184,1737,6651,11854,13478,32282,52406,30448,7050,691,456,1
GRMN0021,GRMN002107.jpg,37.38,-122.0572,740,2832,7081,3349,2160,1372,1611,6214,9995,11187,19832,45103,48489,12916,1462,657,1
GRMN0021,GRMN002108.jpg,37.38,-122.0572,1330,2826,11702,8710,3310,1966,1838,5464,9026,9330,24171,54540,33114,4940,1248,1485,1
GRMN0021,GRMN002109.jpg,37.38,-122.0572,1884,5401,6881,5977,5853,4820,3715,4847,9860,9025,20203,43219,43212,6138,1656,2309,1
GRMN0021,GRMN002110.jpg,37.38,-122.0572,1699,2868,6584,8831,7806,10673,14357,19266,20079,17630,20194,25635,14854,2193,1079,1252,1
GRMN0021,GRMN002111.jpg,37.38,-122.0572,930,2088,6489,7319,4572,3066,5158,12850,10519,18022,37331,41411,9584,3529,3442,8690,1
GRMN0021,GRMN002112.jpg,37.38,-122.0572,745,2709,7554,2261,1763,2801,12078,13686,13540,23195,46204,32562,8519,2160,2263,2960,1
GRMN0021,GRMN002113.jpg,37.38,-122.0572,1068,3612,6413,1808,1372,2262,9762,13969,17078,28218,40272,31481,15663,1761,199,62,1
GRMN0021,GRMN002114.jpg,37.38,-122.0572,566,3013,7167,2654,1416,1847,7553,12953,17356,28457,40021,33740,16867,1204,114,72,1
GRMN0021,GRMN002115.jpg,37.38,-122.0572,590,3271,7049,2323,1381,1833,8306,13145,17235,27646,40466,33428,17010,1149,106,62,1
GRMN0021,GRMN002116.jpg,37.38,-122.0572,1761,6101,9252,2740,1526,2103,7402,12822,17574,27516,38988,28646,16122,2014,264,169,1
GRMN0021,GRMN002117.jpg,37.38,-122.0572,534,3029,7408,2484,1383,1925,7674,13392,17746,27679,39882,33501,17062,1098,113,90,1
GRMN0021,GRMN002118.jpg,37.38,-122.0572,874,3501,9322,2726,1253,1629,4757,10660,15577,23369,34306,38381,26990,1450,179,26,1
GRMN0021,GRMN002119.jpg,37.38,-122.0572,46,301,5111,7691,6719,3639,6827,7652,17262,36877,42184,22587,10165,2102,1592,4245,1
GRMN0021,GRMN002120.jpg,37.38,-122.0572,1789,3452,42823,11112,4488,5537,7832,7218,15258,31717,22934,8793,4199,3280,2823,1745,1
GRMN0021,GRMN002121.jpg,37.38,-122.0572,1233,2281,40303,6975,3252,4497,11244,8469,14158,39860,23183,9653,3931,2118,2221,1622,1
GRMN0021,GRMN002122.jpg,37.38,-122.0572,1019,3719,59777,14512,5438,6175,10965,9661,8425,8709,24699,11446,4025,2558,2350,1522,1
GRMN0021,GRMN002123.jpg,37.38,-122.0572,714,2434,18809,14126,4554,5783,9877,11323,10565,24784,34730,20885,8432,3337,3150,1497,1
GRMN0022,GRMN002201.jpg,37.388,-122.0572,351,990,10311,3881,2123,3396,6610,9022,12779,40943,49533,22514,4543,3348,3502,1154,3
GRMN0022,GRMN002202.jpg,37.388,-122.0572,870,3525,37222,18759,7841,6953,9061,9403,7854,10776,34951,15056,6214,2065,3024,1426,3
GRMN0022,GRMN002203.jpg,37.388,-122.0572,2005,4120,18490,14035,7337,5139,5724,6442,18060,37988,34451,7999,4461,2494,3197,3058,3
GRMN0022,GRMN002204.jpg,37.388,-122.0572,1330,3969,15182,16171,6552,4285,3457,3946,7757,30493,45785,21749,4193,3500,4438,2193,3
GRMN0022,GRMN002205.jpg,37.388,-122.0572,1607,4451,55189,49974,11804,7232,4736,3979,3631,3853,8519,7942,5490,3200,1826,1567,3
GRMN0022,GRMN002206.jpg,37.388,-122.0572,1609,7729,17921,22636,21542,5538,3468,2939,3193,3468,5608,36422,25886,9229,2745,5067,3
GRMN0022,GRMN002207.jpg,37.388,-122.0572,665,2181,7018,9834,8532,4826,2744,2352,2951,9198,6886,29242,57588,26515,2544,1924,3
GRMN0022,GRMN002208.jpg,37.388,-122.0572,590,2016,4583,4402,4517,4739,5284,6684,7915,12804,35491,39438,30057,8805,3755,3920,3
GRMN0022,GRMN002209.jpg,37.388,-122.0572,230,1459,8962,5052,3298,3511,3291,8404,10794,13761,28133,56749,21581,7434,911,1430,3
GRMN0022,GRMN002210.jpg,37.388,-122.0572,485,1891,10333,5326,3670,3109,3826,6235,8568,12657,57376,37278,14989,5325,900,3032,3
GRMN0022,GRMN002211.jpg,37.388,-122.0572,318,950,5537,4637,1863,2055,7207,11985,20472,50877,37820,15363,8808,2759,1143,3206,3
GRMN0022,GRMN002212.jpg,37.388,-122.0572,47,229,618,1228,3630,8498,4369,14758,29673,52896,36886,11122,1957,2990,4809,1290,3
GRMN0022,GRMN002213.jpg,37.388,-122.0572,159,584,2618,4074,3592,8300,16901,27636,55080,41554,8239,2174,1321,1031,1069,668,3
GRMN0022,GRMN002214.jpg,37.388,-122.0572,1015,2905,16200,31602,8343,9499,23815,43758,24705,7962,1531,1099,1331,753,322,160,3
GRMN0022,GRMN002215.jpg,37.388,-122.0572,306,1822,5210,7360,6281,12796,17118,32511,54723,28410,5200,1136,680,407,461,579,3
GRMN0022,GRMN002216.jpg,37.388,-122.0572,884,1808,6036,7254,3916,6828,16726,29755,58015,39594,3388,557,196,32,7,4,3
GRMN0022,GRMN002217.jpg,37.388,-122.0572,441,917,7683,7872,1931,2475,5498,7781,8523,7725,37570,62002,23508,624,333,117,3
GRMN0022,GRMN002218.jpg,37.388,-122.0572,214,857,8094,10931,3151,2727,5126,5288,7269,10934,42471,59387,17468,844,166,73,3
GRMN0022,GRMN002219.jpg,37.388,-122.0572,1906,5148,101803,7148,4504,7448,6232,4378,27896,6103,1165,417,123,115,132,482,3
GRMN0022,GRMN002220.jpg,37.388,-122.0572,178,727,5253,10138,4979,4031,10782,19187,59915,49899,6058,813,473,397,666,1504,3
GRMN0022,GRMN002221.jpg,37.388,-122.0572,3782,50354,60928,10818,6939,7350,6885,11968,10311,3950,1106,345,125,50,22,67,3
GRMN0022,GRMN002222.jpg,37.388,-122.0572,120,863,3428,8720,5000,4077,11030,16512,49428,60982,9818,754,636,434,1065,2133,3
GRMN0022,GRMN002223.jpg,37.388,-122.0572,117,352,1235,3088,5395,5265,12632,16267,50759,65221,12677,553,240,191,193,815,3
GRMN0023,GRMN002301.jpg,37.3923,-122.051,668,1836,2762,4452,4587,4700,13708,31519,59889,38161,7379,812,772,557,1223,1975,0
GRMN0023,GRMN002302.jpg,37.3923,-122.051,142,504,2172,5484,4763,9423,18840,54604,60160,14232,486,338,686,888,1041,1237,0
GRMN0023,GRMN002303.jpg,37.3923,-122.051,68,427,1895,7267,3289,12097,19037,50779,63801,12578,421,255,435,881,773,997,0
GRMN0023,GRMN002304.jpg,37.3923,-122.051,187,761,3788,5974,5298,12818,20598,46642,61596,12970,684,283,599,995,860,947,0
GRMN0023,GRMN002305.jpg,37.3923,-122.051,574,2101,3613,5893,5201,8605,17641,49293,59736,17345,1100,421,343,830,1022,1282,0
GRMN0023,GRMN002306.jpg,37.3923,-122.051,60,508,3047,5338,5895,3843,13374,16327,40317,54394,24589,4190,915,984,711,508,0
GRMN0023,GRMN002307.jpg,37.3923,-122.051,297,1096,6305,7537,3790,7113,6555,7184,20918,57290,48918,5929,972,455,255,386,0
GRMN0023,GRMN002308.jpg,37.3923,-122.051,242,830,5078,9689,3979,9483,11894,50172,66146,13464,798,402,371,652,726,1074,0
GRMN0023,GRMN002309.jpg,37.3923,-122.051,441,1486,10557,21324,5973,10670,10784,49551,53957,7121,1277,560,263,234,249,553,0
GRMN0023,GRMN002310.jpg,37.3923,-122.051,221,1014,4993,9967,3138,6716,13110,36455,65096,30660,919,561,316,248,411,1175,0
GRMN0023,GRMN002311.jpg,37.3923,-122.051,357,1170,23740,45352,14737,9690,15070,11938,17942,24853,7322,647,312,367,768,735,0
GRMN0023,GRMN002312.jpg,37.3923,-122.051,33,362,1188,7413,7253,2892,2959,13672,12473,42257,64894,17716,574,366,263,685,0
GRMN0023,GRMN002313.jpg,37.3923,-122.051,187,735,6851,11171,3204,1427,4270,9985,6078,34992,71320,22798,598,265,258,861,0
GRMN0023,GRMN002314.jpg,37.3923,-122.051,669,1212,5105,14686,4133,4493,12288,27996,63110,35129,3045,674,411,406,539,1104,0
GRMN0023,GRMN002315.jpg,37.3923,-122.051,90,517,4138,12125,7096,5475,10723,15070,59864,51824,4427,689,526,679,666,1091,0
GRMN0023,GRMN002316.jpg,37.3923,-122.051,54,419,1587,8090,12773,6138,9512,11543,34891,64513,20690,1577,617,570,1012,1014,0
GRMN0023,GRMN002317.jpg,37.3923,-122.051,220,1108,11310,66896,52800,16588,10063,7969,4181,1961,870,521,305,137,39,32,0
GRMN0023,GRMN002318.jpg,37.3923,-122.051,1904,19862,109478,21925,6454,3649,3437,2731,2308,1570,746,454,321,127,26,8,0
GRMN0023,GRMN002319.jpg,37.3923,-122.051,24,143,1108,9268,36314,55971,14191,10694,9348,8276,13594,13001,2192,488,165,223,0
GRMN0023,GRMN002320.jpg,37.3923,-122.051,7,76,397,1886,4606,8535,4434,6457,14163,45384,67182,19004,1017,368,285,1199,0
GRMN0023,GRMN002321.jpg,37.3923,-122.051,113,333,1177,5366,5048,5577,6519,12378,42730,63477,28531,1042,411,366,698,1234,0
GRMN0023,GRMN002322.jpg,37.3923,-122.051,123,618,2644,8720,5709,3900,11489,18422,50714,60979,9142,518,253,239,470,1060,0
GRMN0023,GRMN002323.jpg,37.3923,-122.051,1195,2602,85474,46974,7427,5651,6101,5787,3841,2572,3774,1733,1097,455,225,92,0
GRMN0024,GRMN002401.jpg,37.4025,-122.0283,5,87,385,1083,3093,7400,4119,7003,11731,30240,64080,36924,2204,403,590,5653,0
GRMN0024,GRMN002402.jpg,37.4025,-122.0283,50,377,1675,25476,30016,13504,7495,7672,33239,45264,7957,275,159,149,637,1055,0
GRMN0024,GRMN002403.jpg,37.4025,-122.0283,21,192,1643,9206,8972,8674,12888,18712,56368,39603,11614,3134,1279,1096,794,804,0
GRMN0024,GRMN002404.jpg,37.4025,-122.0283,434,1756,10691,24387,8817,6951,11399,35800,48858,20395,2431,994,1152,523,243,169,0
GRMN0024,GRMN002405.jpg,37.4025,-122.0283,48,241,765,5277,5117,7290,14108,39123,71230,25341,2258,354,603,1005,1102,1138,0
GRMN0024,GRMN002406.jpg,37.4025,-122.0283,101,425,1461,8705,5040,4763,10990,10678,48810,73809,6431,745,1189,1063,524,266,0
GRMN0024,GRMN002407.jpg,37.4025,-122.0283,153,656,5298,9626,5054,5587,9047,15337,54468,66433,1844,469,516,219,116,177,0
GRMN0024,GRMN002408.jpg,37.4025,-122.0283,110,433,2949,9535,7284,9262,13150,43120,65377,21738,1012,327,208,245,110,140,0
GRMN0024,GRMN002409.jpg,37.4025,-122.0283,1060,5505,14776,3259,4526,9970,13994,43630,53575,21411,1178,415,274,413,514,500,0
GRMN0024,GRMN002410.jpg,37.4025,-122.0283,11,102,630,4214,3684,5904,12926,15481,44599,58271,26908,616,154,648,289,563,0
GRMN0024,GRMN002411.jpg,37.4025,-122.0283,33,251,1012,5995,4407,8740,14457,31459,59923,42249,5624,146,71,134,237,262,0
GRMN0024,GRMN002412.jpg,37.4025,-122.0283,27,208,1421,6916,12407,24119,16549,27141,47817,31479,4368,672,325,585,516,450,0
GRMN0024,GRMN002413.jpg,37.4025,-122.0283,9,121,800,11744,30529,28280,16532,15252,37125,26651,4875,1498,648,309,380,247,0
GRMN0024,GRMN002414.jpg,37.4025,-122.0283,2,15,94,457,2151,3770,12237,16701,43558,45766,43156,2695,434,342,533,3089,0
GRMN0024,GRMN002415.jpg,37.4025,-122.0283,28,133,814,3800,4137,10198,19171,49129,53882,28950,1129,671,1076,917,580,385,0
GRMN0024,GRMN002416.jpg,37.4025,-122.0283,487,2705,6796,4335,5521,12025,35000,36453,36578,29587,1721,596,1191,1009,716,280,0
GRMN0024,GRMN002417.jpg,37.4025,-122.0283,227,1219,10936,13003,13802,7853,34659,40039,31728,18136,771,561,974,772,295,25,0
GRMN0024,GRMN002418.jpg,37.4025,-122.0283,22,173,1228,16563,14713,23044,19653,24523,33656,30454,8589,1030,442,196,278,436,0
GRMN0024,GRMN002419.jpg,37.4025,-122.0283,164,910,3202,8453,9151,8417,7729,8078,25048,62099,37720,1697,969,619,478,266,0
GRMN0024,GRMN002420.jpg,37.4025,-122.0283,3,22,140,434,2001,7442,15426,14933,10823,39353,42766,36345,2008,664,511,2129,0
GRMN0024,GRMN002421.jpg,37.4025,-122.0283,1,16,156,858,2843,5058,7902,12880,31226,43607,49957,16416,731,419,646,2284,0
GRMN0024,GRMN002422.jpg,37.4025,-122.0283,306,1546,8884,22548,22118,33015,38092,30095,10145,4616,1785,766,634,279,103,68,0
GRMN0024,GRMN002423.jpg,37.4025,-122.0283,27,225,2349,6524,6481,15998,31812,38644,33297,36586,1646,396,233,263,269,250,0
GRMN0025,GRMN002501.jpg,37.4076,-122.0056,83,415,4029,5930,7517,7928,18884,27595,41075,58088,2090,251,218,318,400,179,0
GRMN0025,GRMN002502.jpg,37.4076,-122.0056,71,435,2934,5852,9590,8560,25948,53438,58296,9178,162,101,128,124,127,56,0
GRMN0025,GRMN002503.jpg,37.4076,-122.0056,66,457,2892,6102,10674,7661,29188,51523,53485,11918,201,149,208,277,157,42,0
GRMN0025,GRMN002504.jpg,37.4076,-122.0056,543,1704,4840,6085,10719,7912,28499,42007,50130,20909,735,252,114,112,146,293,0
GRMN0025,GRMN002505.jpg,37.4076,-122.0056,118,529,2411,6263,15699,20698,37912,32550,39754,16964,817,397,223,185,170,310,0
GRMN0025,GRMN002506.jpg,37.4076,-122.0056,256,1106,4917,12219,15794,34390,47344,37207,10998,8960,729,398,202,192,145,143,0
GRMN0025,GRMN002507.jpg,37.4076,-122.0056,165,645,3582,5964,18480,27471,48354,45731,19557,2765,699,464,350,322,312,139,0
GRMN0025,GRMN002508.jpg,37.4076,-122.0056,18,142,1838,4200,4917,18150,41805,50380,33931,8693,8290,655,793,715,303,170,0
GRMN0025,GRMN002509.jpg,37.4076,-122.0056,51,304,1934,5766,10502,30310,44806,48828,14953,13778,2046,587,565,329,176,65,0
GRMN0025,GRMN002510.jpg,37.4076,-122.0056,65,399,2009,4687,11507,25412,49425,51694,15359,12602,1580,45,32,53,77,54,0
GRMN0025,GRMN002511.jpg,37.4076,-122.0056,18,246,838,5271,9072,27564,48865,47822,20102,12964,1428,170,212,162,165,101,0
GRMN0025,GRMN002512.jpg,37.4076,-122.0056,23,267,1885,4626,9180,25311,52239,44852,18298,16052,1529,112,130,181,205,110,0
GRMN0025,GRMN002513.jpg,37.4076,-122.0056,149,453,2184,5176,11441,29576,49121,42577,15987,15580,1750,241,234,242,219,70,0
GRMN0025,GRMN002514.jpg,37.4076,-122.0056,353,1457,13053,14530,14391,29506,36778,34928,13335,13345,2305,219,196,288,191,125,0
GRMN0025,GRMN002515.jpg,37.4076,-122.0056,55,310,3266,5898,10496,32685,54444,37591,13322,12875,1614,1112,679,352,197,104,0
GRMN0025,GRMN002516.jpg,37.4076,-122.0056,120,514,5126,7981,15341,34444,52099,38202,10053,10233,712,55,31,51,32,6,0
GRMN0025,GRMN002517.jpg,37.4076,-122.0056,77,540,6791,8422,21524,39974,43746,33727,7560,11272,538,158,206,231,154,80,0
